# Starting date:             2015-05-16 18:11:04
# Cluster job name:          universality
# Cluster job ID:            7369734
# Cluster node:              hnode21
# Cluster queue:             mpi.q
# GOAL command:              universal -m piterman -eq -ro
# Input data:                goal.tar.gz
# Memory limit (Java heap):  2G
# Timeout (CPU time):        No timeout
id,universal,dt,da,file
5511,Y,2.0,0.6,s15_t2.0_a0.6_011.gff
5512,Y,2.0,0.6,s15_t2.0_a0.6_012.gff
5513,Y,2.0,0.6,s15_t2.0_a0.6_013.gff
5514,Y,2.0,0.6,s15_t2.0_a0.6_014.gff
5515,Y,2.0,0.6,s15_t2.0_a0.6_015.gff
5516,N,2.0,0.6,s15_t2.0_a0.6_016.gff
5517,Y,2.0,0.6,s15_t2.0_a0.6_017.gff
5518,Y,2.0,0.6,s15_t2.0_a0.6_018.gff
5519,Y,2.0,0.6,s15_t2.0_a0.6_019.gff
5520,Y,2.0,0.6,s15_t2.0_a0.6_020.gff
5521,Y,2.0,0.6,s15_t2.0_a0.6_021.gff
5522,N,2.0,0.6,s15_t2.0_a0.6_022.gff
5523,Y,2.0,0.6,s15_t2.0_a0.6_023.gff
5524,N,2.0,0.6,s15_t2.0_a0.6_024.gff
5525,Y,2.0,0.6,s15_t2.0_a0.6_025.gff
5526,Y,2.0,0.6,s15_t2.0_a0.6_026.gff
5527,N,2.0,0.6,s15_t2.0_a0.6_027.gff
5528,Y,2.0,0.6,s15_t2.0_a0.6_028.gff
5529,Y,2.0,0.6,s15_t2.0_a0.6_029.gff
5530,Y,2.0,0.6,s15_t2.0_a0.6_030.gff
5531,Y,2.0,0.6,s15_t2.0_a0.6_031.gff
5532,Y,2.0,0.6,s15_t2.0_a0.6_032.gff
5533,Y,2.0,0.6,s15_t2.0_a0.6_033.gff
5534,Y,2.0,0.6,s15_t2.0_a0.6_034.gff
5535,Y,2.0,0.6,s15_t2.0_a0.6_035.gff
5536,Y,2.0,0.6,s15_t2.0_a0.6_036.gff
5537,N,2.0,0.6,s15_t2.0_a0.6_037.gff
5538,Y,2.0,0.6,s15_t2.0_a0.6_038.gff
5539,Y,2.0,0.6,s15_t2.0_a0.6_039.gff
5540,Y,2.0,0.6,s15_t2.0_a0.6_040.gff
5541,Y,2.0,0.6,s15_t2.0_a0.6_041.gff
5542,Y,2.0,0.6,s15_t2.0_a0.6_042.gff
5543,Y,2.0,0.6,s15_t2.0_a0.6_043.gff
5544,Y,2.0,0.6,s15_t2.0_a0.6_044.gff
5545,Y,2.0,0.6,s15_t2.0_a0.6_045.gff
5546,Y,2.0,0.6,s15_t2.0_a0.6_046.gff
5547,N,2.0,0.6,s15_t2.0_a0.6_047.gff
5548,Y,2.0,0.6,s15_t2.0_a0.6_048.gff
5549,Y,2.0,0.6,s15_t2.0_a0.6_049.gff
5550,Y,2.0,0.6,s15_t2.0_a0.6_050.gff
5551,N,2.0,0.6,s15_t2.0_a0.6_051.gff
5552,Y,2.0,0.6,s15_t2.0_a0.6_052.gff
5553,Y,2.0,0.6,s15_t2.0_a0.6_053.gff
5554,N,2.0,0.6,s15_t2.0_a0.6_054.gff
5555,N,2.0,0.6,s15_t2.0_a0.6_055.gff
5556,Y,2.0,0.6,s15_t2.0_a0.6_056.gff
5557,Y,2.0,0.6,s15_t2.0_a0.6_057.gff
5558,Y,2.0,0.6,s15_t2.0_a0.6_058.gff
5559,Y,2.0,0.6,s15_t2.0_a0.6_059.gff
5560,Y,2.0,0.6,s15_t2.0_a0.6_060.gff
5561,Y,2.0,0.6,s15_t2.0_a0.6_061.gff
5562,Y,2.0,0.6,s15_t2.0_a0.6_062.gff
5563,Y,2.0,0.6,s15_t2.0_a0.6_063.gff
5564,Y,2.0,0.6,s15_t2.0_a0.6_064.gff
5565,N,2.0,0.6,s15_t2.0_a0.6_065.gff
5566,Y,2.0,0.6,s15_t2.0_a0.6_066.gff
5567,Y,2.0,0.6,s15_t2.0_a0.6_067.gff
5568,Y,2.0,0.6,s15_t2.0_a0.6_068.gff
5569,Y,2.0,0.6,s15_t2.0_a0.6_069.gff
5570,N,2.0,0.6,s15_t2.0_a0.6_070.gff
5571,Y,2.0,0.6,s15_t2.0_a0.6_071.gff
5572,Y,2.0,0.6,s15_t2.0_a0.6_072.gff
5573,N,2.0,0.6,s15_t2.0_a0.6_073.gff
5574,Y,2.0,0.6,s15_t2.0_a0.6_074.gff
5575,N,2.0,0.6,s15_t2.0_a0.6_075.gff
5576,Y,2.0,0.6,s15_t2.0_a0.6_076.gff
5577,N,2.0,0.6,s15_t2.0_a0.6_077.gff
5578,Y,2.0,0.6,s15_t2.0_a0.6_078.gff
5579,Y,2.0,0.6,s15_t2.0_a0.6_079.gff
5580,Y,2.0,0.6,s15_t2.0_a0.6_080.gff
5581,Y,2.0,0.6,s15_t2.0_a0.6_081.gff
5582,Y,2.0,0.6,s15_t2.0_a0.6_082.gff
5583,Y,2.0,0.6,s15_t2.0_a0.6_083.gff
5584,N,2.0,0.6,s15_t2.0_a0.6_084.gff
5585,N,2.0,0.6,s15_t2.0_a0.6_085.gff
5586,Y,2.0,0.6,s15_t2.0_a0.6_086.gff
5587,N,2.0,0.6,s15_t2.0_a0.6_087.gff
5588,Y,2.0,0.6,s15_t2.0_a0.6_088.gff
5589,Y,2.0,0.6,s15_t2.0_a0.6_089.gff
5590,Y,2.0,0.6,s15_t2.0_a0.6_090.gff
5591,Y,2.0,0.6,s15_t2.0_a0.6_091.gff
5592,Y,2.0,0.6,s15_t2.0_a0.6_092.gff
5593,Y,2.0,0.6,s15_t2.0_a0.6_093.gff
5594,Y,2.0,0.6,s15_t2.0_a0.6_094.gff
5595,Y,2.0,0.6,s15_t2.0_a0.6_095.gff
5596,Y,2.0,0.6,s15_t2.0_a0.6_096.gff
5597,Y,2.0,0.6,s15_t2.0_a0.6_097.gff
5598,Y,2.0,0.6,s15_t2.0_a0.6_098.gff
5599,Y,2.0,0.6,s15_t2.0_a0.6_099.gff
5600,Y,2.0,0.6,s15_t2.0_a0.6_100.gff
5601,Y,2.0,0.7,s15_t2.0_a0.7_001.gff
5602,Y,2.0,0.7,s15_t2.0_a0.7_002.gff
5603,Y,2.0,0.7,s15_t2.0_a0.7_003.gff
5604,N,2.0,0.7,s15_t2.0_a0.7_004.gff
5605,Y,2.0,0.7,s15_t2.0_a0.7_005.gff
5606,Y,2.0,0.7,s15_t2.0_a0.7_006.gff
5607,Y,2.0,0.7,s15_t2.0_a0.7_007.gff
5608,Y,2.0,0.7,s15_t2.0_a0.7_008.gff
5609,N,2.0,0.7,s15_t2.0_a0.7_009.gff
5610,Y,2.0,0.7,s15_t2.0_a0.7_010.gff
5611,Y,2.0,0.7,s15_t2.0_a0.7_011.gff
5612,Y,2.0,0.7,s15_t2.0_a0.7_012.gff
5613,Y,2.0,0.7,s15_t2.0_a0.7_013.gff
5614,Y,2.0,0.7,s15_t2.0_a0.7_014.gff
5615,Y,2.0,0.7,s15_t2.0_a0.7_015.gff
5616,Y,2.0,0.7,s15_t2.0_a0.7_016.gff
5617,Y,2.0,0.7,s15_t2.0_a0.7_017.gff
5618,N,2.0,0.7,s15_t2.0_a0.7_018.gff
5619,Y,2.0,0.7,s15_t2.0_a0.7_019.gff
5620,Y,2.0,0.7,s15_t2.0_a0.7_020.gff
5621,Y,2.0,0.7,s15_t2.0_a0.7_021.gff
5622,Y,2.0,0.7,s15_t2.0_a0.7_022.gff
5623,Y,2.0,0.7,s15_t2.0_a0.7_023.gff
5624,Y,2.0,0.7,s15_t2.0_a0.7_024.gff
5625,Y,2.0,0.7,s15_t2.0_a0.7_025.gff
5626,Y,2.0,0.7,s15_t2.0_a0.7_026.gff
5627,Y,2.0,0.7,s15_t2.0_a0.7_027.gff
5628,Y,2.0,0.7,s15_t2.0_a0.7_028.gff
5629,Y,2.0,0.7,s15_t2.0_a0.7_029.gff
5630,Y,2.0,0.7,s15_t2.0_a0.7_030.gff
5631,Y,2.0,0.7,s15_t2.0_a0.7_031.gff
5632,Y,2.0,0.7,s15_t2.0_a0.7_032.gff
5633,Y,2.0,0.7,s15_t2.0_a0.7_033.gff
5634,N,2.0,0.7,s15_t2.0_a0.7_034.gff
5635,Y,2.0,0.7,s15_t2.0_a0.7_035.gff
5636,N,2.0,0.7,s15_t2.0_a0.7_036.gff
5637,Y,2.0,0.7,s15_t2.0_a0.7_037.gff
5638,N,2.0,0.7,s15_t2.0_a0.7_038.gff
5639,N,2.0,0.7,s15_t2.0_a0.7_039.gff
5640,Y,2.0,0.7,s15_t2.0_a0.7_040.gff
5641,Y,2.0,0.7,s15_t2.0_a0.7_041.gff
5642,Y,2.0,0.7,s15_t2.0_a0.7_042.gff
5643,Y,2.0,0.7,s15_t2.0_a0.7_043.gff
5644,Y,2.0,0.7,s15_t2.0_a0.7_044.gff
5645,N,2.0,0.7,s15_t2.0_a0.7_045.gff
5646,Y,2.0,0.7,s15_t2.0_a0.7_046.gff
5647,N,2.0,0.7,s15_t2.0_a0.7_047.gff
5648,Y,2.0,0.7,s15_t2.0_a0.7_048.gff
5649,N,2.0,0.7,s15_t2.0_a0.7_049.gff
5650,N,2.0,0.7,s15_t2.0_a0.7_050.gff
5651,Y,2.0,0.7,s15_t2.0_a0.7_051.gff
5652,Y,2.0,0.7,s15_t2.0_a0.7_052.gff
5653,Y,2.0,0.7,s15_t2.0_a0.7_053.gff
5654,Y,2.0,0.7,s15_t2.0_a0.7_054.gff
5655,Y,2.0,0.7,s15_t2.0_a0.7_055.gff
5656,Y,2.0,0.7,s15_t2.0_a0.7_056.gff
5657,Y,2.0,0.7,s15_t2.0_a0.7_057.gff
5658,Y,2.0,0.7,s15_t2.0_a0.7_058.gff
5659,Y,2.0,0.7,s15_t2.0_a0.7_059.gff
5660,N,2.0,0.7,s15_t2.0_a0.7_060.gff
5661,Y,2.0,0.7,s15_t2.0_a0.7_061.gff
5662,N,2.0,0.7,s15_t2.0_a0.7_062.gff
5663,Y,2.0,0.7,s15_t2.0_a0.7_063.gff
5664,Y,2.0,0.7,s15_t2.0_a0.7_064.gff
5665,Y,2.0,0.7,s15_t2.0_a0.7_065.gff
5666,Y,2.0,0.7,s15_t2.0_a0.7_066.gff
5667,Y,2.0,0.7,s15_t2.0_a0.7_067.gff
5668,Y,2.0,0.7,s15_t2.0_a0.7_068.gff
5669,N,2.0,0.7,s15_t2.0_a0.7_069.gff
5670,Y,2.0,0.7,s15_t2.0_a0.7_070.gff
5671,Y,2.0,0.7,s15_t2.0_a0.7_071.gff
5672,Y,2.0,0.7,s15_t2.0_a0.7_072.gff
5673,Y,2.0,0.7,s15_t2.0_a0.7_073.gff
5674,N,2.0,0.7,s15_t2.0_a0.7_074.gff
5675,Y,2.0,0.7,s15_t2.0_a0.7_075.gff
5676,Y,2.0,0.7,s15_t2.0_a0.7_076.gff
5677,Y,2.0,0.7,s15_t2.0_a0.7_077.gff
5678,N,2.0,0.7,s15_t2.0_a0.7_078.gff
5679,N,2.0,0.7,s15_t2.0_a0.7_079.gff
5680,Y,2.0,0.7,s15_t2.0_a0.7_080.gff
5681,Y,2.0,0.7,s15_t2.0_a0.7_081.gff
5682,Y,2.0,0.7,s15_t2.0_a0.7_082.gff
5683,Y,2.0,0.7,s15_t2.0_a0.7_083.gff
5684,N,2.0,0.7,s15_t2.0_a0.7_084.gff
5685,Y,2.0,0.7,s15_t2.0_a0.7_085.gff
5686,N,2.0,0.7,s15_t2.0_a0.7_086.gff
5687,Y,2.0,0.7,s15_t2.0_a0.7_087.gff
5688,N,2.0,0.7,s15_t2.0_a0.7_088.gff
5689,Y,2.0,0.7,s15_t2.0_a0.7_089.gff
5690,Y,2.0,0.7,s15_t2.0_a0.7_090.gff
5691,Y,2.0,0.7,s15_t2.0_a0.7_091.gff
5692,Y,2.0,0.7,s15_t2.0_a0.7_092.gff
5693,Y,2.0,0.7,s15_t2.0_a0.7_093.gff
5694,Y,2.0,0.7,s15_t2.0_a0.7_094.gff
5695,Y,2.0,0.7,s15_t2.0_a0.7_095.gff
5696,Y,2.0,0.7,s15_t2.0_a0.7_096.gff
5697,Y,2.0,0.7,s15_t2.0_a0.7_097.gff
5698,Y,2.0,0.7,s15_t2.0_a0.7_098.gff
5699,Y,2.0,0.7,s15_t2.0_a0.7_099.gff
5700,N,2.0,0.7,s15_t2.0_a0.7_100.gff
5701,Y,2.0,0.8,s15_t2.0_a0.8_001.gff
5702,Y,2.0,0.8,s15_t2.0_a0.8_002.gff
5703,Y,2.0,0.8,s15_t2.0_a0.8_003.gff
5704,Y,2.0,0.8,s15_t2.0_a0.8_004.gff
5705,Y,2.0,0.8,s15_t2.0_a0.8_005.gff
5706,Y,2.0,0.8,s15_t2.0_a0.8_006.gff
5707,Y,2.0,0.8,s15_t2.0_a0.8_007.gff
5708,Y,2.0,0.8,s15_t2.0_a0.8_008.gff
5709,Y,2.0,0.8,s15_t2.0_a0.8_009.gff
5710,Y,2.0,0.8,s15_t2.0_a0.8_010.gff
5711,Y,2.0,0.8,s15_t2.0_a0.8_011.gff
5712,Y,2.0,0.8,s15_t2.0_a0.8_012.gff
5713,Y,2.0,0.8,s15_t2.0_a0.8_013.gff
5714,Y,2.0,0.8,s15_t2.0_a0.8_014.gff
5715,N,2.0,0.8,s15_t2.0_a0.8_015.gff
5716,Y,2.0,0.8,s15_t2.0_a0.8_016.gff
5717,Y,2.0,0.8,s15_t2.0_a0.8_017.gff
5718,Y,2.0,0.8,s15_t2.0_a0.8_018.gff
5719,Y,2.0,0.8,s15_t2.0_a0.8_019.gff
5720,Y,2.0,0.8,s15_t2.0_a0.8_020.gff
5721,N,2.0,0.8,s15_t2.0_a0.8_021.gff
5722,Y,2.0,0.8,s15_t2.0_a0.8_022.gff
5723,N,2.0,0.8,s15_t2.0_a0.8_023.gff
5724,Y,2.0,0.8,s15_t2.0_a0.8_024.gff
5725,Y,2.0,0.8,s15_t2.0_a0.8_025.gff
5726,Y,2.0,0.8,s15_t2.0_a0.8_026.gff
5727,Y,2.0,0.8,s15_t2.0_a0.8_027.gff
5728,Y,2.0,0.8,s15_t2.0_a0.8_028.gff
5729,Y,2.0,0.8,s15_t2.0_a0.8_029.gff
5730,Y,2.0,0.8,s15_t2.0_a0.8_030.gff
5731,Y,2.0,0.8,s15_t2.0_a0.8_031.gff
5732,Y,2.0,0.8,s15_t2.0_a0.8_032.gff
5733,Y,2.0,0.8,s15_t2.0_a0.8_033.gff
5734,Y,2.0,0.8,s15_t2.0_a0.8_034.gff
5735,N,2.0,0.8,s15_t2.0_a0.8_035.gff
5736,Y,2.0,0.8,s15_t2.0_a0.8_036.gff
5737,Y,2.0,0.8,s15_t2.0_a0.8_037.gff
5738,N,2.0,0.8,s15_t2.0_a0.8_038.gff
5739,Y,2.0,0.8,s15_t2.0_a0.8_039.gff
5740,Y,2.0,0.8,s15_t2.0_a0.8_040.gff
5741,Y,2.0,0.8,s15_t2.0_a0.8_041.gff
5742,Y,2.0,0.8,s15_t2.0_a0.8_042.gff
5743,Y,2.0,0.8,s15_t2.0_a0.8_043.gff
5744,Y,2.0,0.8,s15_t2.0_a0.8_044.gff
5745,Y,2.0,0.8,s15_t2.0_a0.8_045.gff
5746,Y,2.0,0.8,s15_t2.0_a0.8_046.gff
5747,Y,2.0,0.8,s15_t2.0_a0.8_047.gff
5748,N,2.0,0.8,s15_t2.0_a0.8_048.gff
5749,Y,2.0,0.8,s15_t2.0_a0.8_049.gff
5750,Y,2.0,0.8,s15_t2.0_a0.8_050.gff
5751,Y,2.0,0.8,s15_t2.0_a0.8_051.gff
5752,Y,2.0,0.8,s15_t2.0_a0.8_052.gff
5753,Y,2.0,0.8,s15_t2.0_a0.8_053.gff
5754,Y,2.0,0.8,s15_t2.0_a0.8_054.gff
5755,Y,2.0,0.8,s15_t2.0_a0.8_055.gff
5756,Y,2.0,0.8,s15_t2.0_a0.8_056.gff
5757,Y,2.0,0.8,s15_t2.0_a0.8_057.gff
5758,Y,2.0,0.8,s15_t2.0_a0.8_058.gff
5759,Y,2.0,0.8,s15_t2.0_a0.8_059.gff
5760,Y,2.0,0.8,s15_t2.0_a0.8_060.gff
5761,Y,2.0,0.8,s15_t2.0_a0.8_061.gff
5762,Y,2.0,0.8,s15_t2.0_a0.8_062.gff
5763,Y,2.0,0.8,s15_t2.0_a0.8_063.gff
5764,Y,2.0,0.8,s15_t2.0_a0.8_064.gff
5765,Y,2.0,0.8,s15_t2.0_a0.8_065.gff
5766,Y,2.0,0.8,s15_t2.0_a0.8_066.gff
5767,Y,2.0,0.8,s15_t2.0_a0.8_067.gff
5768,Y,2.0,0.8,s15_t2.0_a0.8_068.gff
5769,Y,2.0,0.8,s15_t2.0_a0.8_069.gff
5770,Y,2.0,0.8,s15_t2.0_a0.8_070.gff
5771,Y,2.0,0.8,s15_t2.0_a0.8_071.gff
5772,N,2.0,0.8,s15_t2.0_a0.8_072.gff
5773,Y,2.0,0.8,s15_t2.0_a0.8_073.gff
5774,Y,2.0,0.8,s15_t2.0_a0.8_074.gff
5775,Y,2.0,0.8,s15_t2.0_a0.8_075.gff
5776,Y,2.0,0.8,s15_t2.0_a0.8_076.gff
5777,Y,2.0,0.8,s15_t2.0_a0.8_077.gff
5778,Y,2.0,0.8,s15_t2.0_a0.8_078.gff
5779,Y,2.0,0.8,s15_t2.0_a0.8_079.gff
5780,Y,2.0,0.8,s15_t2.0_a0.8_080.gff
5781,Y,2.0,0.8,s15_t2.0_a0.8_081.gff
5782,Y,2.0,0.8,s15_t2.0_a0.8_082.gff
5783,Y,2.0,0.8,s15_t2.0_a0.8_083.gff
5784,Y,2.0,0.8,s15_t2.0_a0.8_084.gff
5785,Y,2.0,0.8,s15_t2.0_a0.8_085.gff
5786,N,2.0,0.8,s15_t2.0_a0.8_086.gff
5787,Y,2.0,0.8,s15_t2.0_a0.8_087.gff
5788,Y,2.0,0.8,s15_t2.0_a0.8_088.gff
5789,Y,2.0,0.8,s15_t2.0_a0.8_089.gff
5790,Y,2.0,0.8,s15_t2.0_a0.8_090.gff
5791,Y,2.0,0.8,s15_t2.0_a0.8_091.gff
5792,Y,2.0,0.8,s15_t2.0_a0.8_092.gff
5793,Y,2.0,0.8,s15_t2.0_a0.8_093.gff
5794,N,2.0,0.8,s15_t2.0_a0.8_094.gff
5795,Y,2.0,0.8,s15_t2.0_a0.8_095.gff
5796,Y,2.0,0.8,s15_t2.0_a0.8_096.gff
5797,Y,2.0,0.8,s15_t2.0_a0.8_097.gff
5798,Y,2.0,0.8,s15_t2.0_a0.8_098.gff
5799,N,2.0,0.8,s15_t2.0_a0.8_099.gff
5800,Y,2.0,0.8,s15_t2.0_a0.8_100.gff
5801,Y,2.0,0.9,s15_t2.0_a0.9_001.gff
5802,Y,2.0,0.9,s15_t2.0_a0.9_002.gff
5803,Y,2.0,0.9,s15_t2.0_a0.9_003.gff
5804,Y,2.0,0.9,s15_t2.0_a0.9_004.gff
5805,Y,2.0,0.9,s15_t2.0_a0.9_005.gff
5806,Y,2.0,0.9,s15_t2.0_a0.9_006.gff
5807,Y,2.0,0.9,s15_t2.0_a0.9_007.gff
5808,N,2.0,0.9,s15_t2.0_a0.9_008.gff
5809,Y,2.0,0.9,s15_t2.0_a0.9_009.gff
5810,Y,2.0,0.9,s15_t2.0_a0.9_010.gff
5811,N,2.0,0.9,s15_t2.0_a0.9_011.gff
5812,Y,2.0,0.9,s15_t2.0_a0.9_012.gff
5813,Y,2.0,0.9,s15_t2.0_a0.9_013.gff
5814,Y,2.0,0.9,s15_t2.0_a0.9_014.gff
5815,Y,2.0,0.9,s15_t2.0_a0.9_015.gff
5816,Y,2.0,0.9,s15_t2.0_a0.9_016.gff
5817,Y,2.0,0.9,s15_t2.0_a0.9_017.gff
5818,Y,2.0,0.9,s15_t2.0_a0.9_018.gff
5819,Y,2.0,0.9,s15_t2.0_a0.9_019.gff
5820,Y,2.0,0.9,s15_t2.0_a0.9_020.gff
5821,Y,2.0,0.9,s15_t2.0_a0.9_021.gff
5822,Y,2.0,0.9,s15_t2.0_a0.9_022.gff
5823,Y,2.0,0.9,s15_t2.0_a0.9_023.gff
5824,Y,2.0,0.9,s15_t2.0_a0.9_024.gff
5825,Y,2.0,0.9,s15_t2.0_a0.9_025.gff
5826,Y,2.0,0.9,s15_t2.0_a0.9_026.gff
5827,Y,2.0,0.9,s15_t2.0_a0.9_027.gff
5828,N,2.0,0.9,s15_t2.0_a0.9_028.gff
5829,Y,2.0,0.9,s15_t2.0_a0.9_029.gff
5830,N,2.0,0.9,s15_t2.0_a0.9_030.gff
5831,N,2.0,0.9,s15_t2.0_a0.9_031.gff
5832,Y,2.0,0.9,s15_t2.0_a0.9_032.gff
5833,Y,2.0,0.9,s15_t2.0_a0.9_033.gff
5834,Y,2.0,0.9,s15_t2.0_a0.9_034.gff
5835,N,2.0,0.9,s15_t2.0_a0.9_035.gff
5836,Y,2.0,0.9,s15_t2.0_a0.9_036.gff
5837,Y,2.0,0.9,s15_t2.0_a0.9_037.gff
5838,N,2.0,0.9,s15_t2.0_a0.9_038.gff
5839,Y,2.0,0.9,s15_t2.0_a0.9_039.gff
5840,Y,2.0,0.9,s15_t2.0_a0.9_040.gff
5841,Y,2.0,0.9,s15_t2.0_a0.9_041.gff
5842,N,2.0,0.9,s15_t2.0_a0.9_042.gff
5843,Y,2.0,0.9,s15_t2.0_a0.9_043.gff
5844,Y,2.0,0.9,s15_t2.0_a0.9_044.gff
5845,Y,2.0,0.9,s15_t2.0_a0.9_045.gff
5846,Y,2.0,0.9,s15_t2.0_a0.9_046.gff
5847,N,2.0,0.9,s15_t2.0_a0.9_047.gff
5848,Y,2.0,0.9,s15_t2.0_a0.9_048.gff
5849,N,2.0,0.9,s15_t2.0_a0.9_049.gff
5850,Y,2.0,0.9,s15_t2.0_a0.9_050.gff
5851,Y,2.0,0.9,s15_t2.0_a0.9_051.gff
5852,Y,2.0,0.9,s15_t2.0_a0.9_052.gff
5853,Y,2.0,0.9,s15_t2.0_a0.9_053.gff
5854,Y,2.0,0.9,s15_t2.0_a0.9_054.gff
5855,Y,2.0,0.9,s15_t2.0_a0.9_055.gff
5856,Y,2.0,0.9,s15_t2.0_a0.9_056.gff
5857,Y,2.0,0.9,s15_t2.0_a0.9_057.gff
5858,Y,2.0,0.9,s15_t2.0_a0.9_058.gff
5859,N,2.0,0.9,s15_t2.0_a0.9_059.gff
5860,Y,2.0,0.9,s15_t2.0_a0.9_060.gff
5861,N,2.0,0.9,s15_t2.0_a0.9_061.gff
5862,Y,2.0,0.9,s15_t2.0_a0.9_062.gff
5863,Y,2.0,0.9,s15_t2.0_a0.9_063.gff
5864,Y,2.0,0.9,s15_t2.0_a0.9_064.gff
5865,Y,2.0,0.9,s15_t2.0_a0.9_065.gff
5866,Y,2.0,0.9,s15_t2.0_a0.9_066.gff
5867,Y,2.0,0.9,s15_t2.0_a0.9_067.gff
5868,Y,2.0,0.9,s15_t2.0_a0.9_068.gff
5869,Y,2.0,0.9,s15_t2.0_a0.9_069.gff
5870,Y,2.0,0.9,s15_t2.0_a0.9_070.gff
5871,Y,2.0,0.9,s15_t2.0_a0.9_071.gff
5872,Y,2.0,0.9,s15_t2.0_a0.9_072.gff
5873,Y,2.0,0.9,s15_t2.0_a0.9_073.gff
5874,Y,2.0,0.9,s15_t2.0_a0.9_074.gff
5875,Y,2.0,0.9,s15_t2.0_a0.9_075.gff
5876,Y,2.0,0.9,s15_t2.0_a0.9_076.gff
5877,Y,2.0,0.9,s15_t2.0_a0.9_077.gff
5878,Y,2.0,0.9,s15_t2.0_a0.9_078.gff
5879,Y,2.0,0.9,s15_t2.0_a0.9_079.gff
5880,Y,2.0,0.9,s15_t2.0_a0.9_080.gff
5881,Y,2.0,0.9,s15_t2.0_a0.9_081.gff
5882,Y,2.0,0.9,s15_t2.0_a0.9_082.gff
5883,Y,2.0,0.9,s15_t2.0_a0.9_083.gff
5884,Y,2.0,0.9,s15_t2.0_a0.9_084.gff
5885,Y,2.0,0.9,s15_t2.0_a0.9_085.gff
5886,N,2.0,0.9,s15_t2.0_a0.9_086.gff
5887,Y,2.0,0.9,s15_t2.0_a0.9_087.gff
5888,Y,2.0,0.9,s15_t2.0_a0.9_088.gff
5889,Y,2.0,0.9,s15_t2.0_a0.9_089.gff
5890,Y,2.0,0.9,s15_t2.0_a0.9_090.gff
5891,Y,2.0,0.9,s15_t2.0_a0.9_091.gff
5892,Y,2.0,0.9,s15_t2.0_a0.9_092.gff
5893,Y,2.0,0.9,s15_t2.0_a0.9_093.gff
5894,Y,2.0,0.9,s15_t2.0_a0.9_094.gff
5895,Y,2.0,0.9,s15_t2.0_a0.9_095.gff
5896,Y,2.0,0.9,s15_t2.0_a0.9_096.gff
5897,Y,2.0,0.9,s15_t2.0_a0.9_097.gff
5898,Y,2.0,0.9,s15_t2.0_a0.9_098.gff
5899,Y,2.0,0.9,s15_t2.0_a0.9_099.gff
5900,Y,2.0,0.9,s15_t2.0_a0.9_100.gff
5901,Y,2.0,1.0,s15_t2.0_a1.0_001.gff
5902,Y,2.0,1.0,s15_t2.0_a1.0_002.gff
5903,N,2.0,1.0,s15_t2.0_a1.0_003.gff
5904,Y,2.0,1.0,s15_t2.0_a1.0_004.gff
5905,Y,2.0,1.0,s15_t2.0_a1.0_005.gff
5906,Y,2.0,1.0,s15_t2.0_a1.0_006.gff
5907,Y,2.0,1.0,s15_t2.0_a1.0_007.gff
5908,Y,2.0,1.0,s15_t2.0_a1.0_008.gff
5909,N,2.0,1.0,s15_t2.0_a1.0_009.gff
5910,N,2.0,1.0,s15_t2.0_a1.0_010.gff
5911,Y,2.0,1.0,s15_t2.0_a1.0_011.gff
5912,N,2.0,1.0,s15_t2.0_a1.0_012.gff
5913,Y,2.0,1.0,s15_t2.0_a1.0_013.gff
5914,Y,2.0,1.0,s15_t2.0_a1.0_014.gff
5915,Y,2.0,1.0,s15_t2.0_a1.0_015.gff
5916,Y,2.0,1.0,s15_t2.0_a1.0_016.gff
5917,Y,2.0,1.0,s15_t2.0_a1.0_017.gff
5918,N,2.0,1.0,s15_t2.0_a1.0_018.gff
5919,Y,2.0,1.0,s15_t2.0_a1.0_019.gff
5920,Y,2.0,1.0,s15_t2.0_a1.0_020.gff
5921,Y,2.0,1.0,s15_t2.0_a1.0_021.gff
5922,Y,2.0,1.0,s15_t2.0_a1.0_022.gff
5923,Y,2.0,1.0,s15_t2.0_a1.0_023.gff
5924,N,2.0,1.0,s15_t2.0_a1.0_024.gff
5925,Y,2.0,1.0,s15_t2.0_a1.0_025.gff
5926,Y,2.0,1.0,s15_t2.0_a1.0_026.gff
5927,Y,2.0,1.0,s15_t2.0_a1.0_027.gff
5928,Y,2.0,1.0,s15_t2.0_a1.0_028.gff
5929,Y,2.0,1.0,s15_t2.0_a1.0_029.gff
5930,Y,2.0,1.0,s15_t2.0_a1.0_030.gff
5931,Y,2.0,1.0,s15_t2.0_a1.0_031.gff
5932,Y,2.0,1.0,s15_t2.0_a1.0_032.gff
5933,Y,2.0,1.0,s15_t2.0_a1.0_033.gff
5934,N,2.0,1.0,s15_t2.0_a1.0_034.gff
5935,Y,2.0,1.0,s15_t2.0_a1.0_035.gff
5936,Y,2.0,1.0,s15_t2.0_a1.0_036.gff
5937,Y,2.0,1.0,s15_t2.0_a1.0_037.gff
5938,Y,2.0,1.0,s15_t2.0_a1.0_038.gff
5939,Y,2.0,1.0,s15_t2.0_a1.0_039.gff
5940,Y,2.0,1.0,s15_t2.0_a1.0_040.gff
5941,Y,2.0,1.0,s15_t2.0_a1.0_041.gff
5942,Y,2.0,1.0,s15_t2.0_a1.0_042.gff
5943,Y,2.0,1.0,s15_t2.0_a1.0_043.gff
5944,Y,2.0,1.0,s15_t2.0_a1.0_044.gff
