# Starting date:             2015-06-11 14:58:00
# Cluster job name:          emptiness
# Cluster job ID:            9858387
# Cluster node:              hnode02
# Cluster queue:             mpi.q
# GOAL command:              emptiness 
# Input data:                goal.tar.gz
# Memory limit (Java heap):  1G
# Timeout (CPU time):        No timeout
id,empty,dt,da,file
6014,N,2.2,0.1,s15_t2.2_a0.1_014.gff
6015,N,2.2,0.1,s15_t2.2_a0.1_015.gff
6016,N,2.2,0.1,s15_t2.2_a0.1_016.gff
6017,N,2.2,0.1,s15_t2.2_a0.1_017.gff
6018,N,2.2,0.1,s15_t2.2_a0.1_018.gff
6019,N,2.2,0.1,s15_t2.2_a0.1_019.gff
6020,N,2.2,0.1,s15_t2.2_a0.1_020.gff
6021,N,2.2,0.1,s15_t2.2_a0.1_021.gff
6022,N,2.2,0.1,s15_t2.2_a0.1_022.gff
6023,N,2.2,0.1,s15_t2.2_a0.1_023.gff
6024,N,2.2,0.1,s15_t2.2_a0.1_024.gff
6025,N,2.2,0.1,s15_t2.2_a0.1_025.gff
6026,N,2.2,0.1,s15_t2.2_a0.1_026.gff
6027,N,2.2,0.1,s15_t2.2_a0.1_027.gff
6028,N,2.2,0.1,s15_t2.2_a0.1_028.gff
6029,N,2.2,0.1,s15_t2.2_a0.1_029.gff
6030,N,2.2,0.1,s15_t2.2_a0.1_030.gff
6031,N,2.2,0.1,s15_t2.2_a0.1_031.gff
6032,N,2.2,0.1,s15_t2.2_a0.1_032.gff
6033,N,2.2,0.1,s15_t2.2_a0.1_033.gff
6034,N,2.2,0.1,s15_t2.2_a0.1_034.gff
6035,N,2.2,0.1,s15_t2.2_a0.1_035.gff
6036,N,2.2,0.1,s15_t2.2_a0.1_036.gff
6037,N,2.2,0.1,s15_t2.2_a0.1_037.gff
6038,N,2.2,0.1,s15_t2.2_a0.1_038.gff
6039,N,2.2,0.1,s15_t2.2_a0.1_039.gff
6040,N,2.2,0.1,s15_t2.2_a0.1_040.gff
6041,N,2.2,0.1,s15_t2.2_a0.1_041.gff
6042,N,2.2,0.1,s15_t2.2_a0.1_042.gff
6043,N,2.2,0.1,s15_t2.2_a0.1_043.gff
6044,N,2.2,0.1,s15_t2.2_a0.1_044.gff
6045,N,2.2,0.1,s15_t2.2_a0.1_045.gff
6046,N,2.2,0.1,s15_t2.2_a0.1_046.gff
6047,N,2.2,0.1,s15_t2.2_a0.1_047.gff
6048,N,2.2,0.1,s15_t2.2_a0.1_048.gff
6049,N,2.2,0.1,s15_t2.2_a0.1_049.gff
6050,N,2.2,0.1,s15_t2.2_a0.1_050.gff
6051,N,2.2,0.1,s15_t2.2_a0.1_051.gff
6052,N,2.2,0.1,s15_t2.2_a0.1_052.gff
6053,N,2.2,0.1,s15_t2.2_a0.1_053.gff
6054,N,2.2,0.1,s15_t2.2_a0.1_054.gff
6055,N,2.2,0.1,s15_t2.2_a0.1_055.gff
6056,N,2.2,0.1,s15_t2.2_a0.1_056.gff
6057,N,2.2,0.1,s15_t2.2_a0.1_057.gff
6058,N,2.2,0.1,s15_t2.2_a0.1_058.gff
6059,N,2.2,0.1,s15_t2.2_a0.1_059.gff
6060,N,2.2,0.1,s15_t2.2_a0.1_060.gff
6061,N,2.2,0.1,s15_t2.2_a0.1_061.gff
6062,N,2.2,0.1,s15_t2.2_a0.1_062.gff
6063,N,2.2,0.1,s15_t2.2_a0.1_063.gff
6064,N,2.2,0.1,s15_t2.2_a0.1_064.gff
6065,N,2.2,0.1,s15_t2.2_a0.1_065.gff
6066,N,2.2,0.1,s15_t2.2_a0.1_066.gff
6067,N,2.2,0.1,s15_t2.2_a0.1_067.gff
6068,N,2.2,0.1,s15_t2.2_a0.1_068.gff
6069,N,2.2,0.1,s15_t2.2_a0.1_069.gff
6070,N,2.2,0.1,s15_t2.2_a0.1_070.gff
6071,N,2.2,0.1,s15_t2.2_a0.1_071.gff
6072,N,2.2,0.1,s15_t2.2_a0.1_072.gff
6073,N,2.2,0.1,s15_t2.2_a0.1_073.gff
6074,N,2.2,0.1,s15_t2.2_a0.1_074.gff
6075,N,2.2,0.1,s15_t2.2_a0.1_075.gff
6076,N,2.2,0.1,s15_t2.2_a0.1_076.gff
6077,N,2.2,0.1,s15_t2.2_a0.1_077.gff
6078,N,2.2,0.1,s15_t2.2_a0.1_078.gff
6079,N,2.2,0.1,s15_t2.2_a0.1_079.gff
6080,N,2.2,0.1,s15_t2.2_a0.1_080.gff
6081,N,2.2,0.1,s15_t2.2_a0.1_081.gff
6082,N,2.2,0.1,s15_t2.2_a0.1_082.gff
6083,N,2.2,0.1,s15_t2.2_a0.1_083.gff
6084,N,2.2,0.1,s15_t2.2_a0.1_084.gff
6085,N,2.2,0.1,s15_t2.2_a0.1_085.gff
6086,N,2.2,0.1,s15_t2.2_a0.1_086.gff
6087,N,2.2,0.1,s15_t2.2_a0.1_087.gff
6088,N,2.2,0.1,s15_t2.2_a0.1_088.gff
6089,N,2.2,0.1,s15_t2.2_a0.1_089.gff
6090,N,2.2,0.1,s15_t2.2_a0.1_090.gff
6091,N,2.2,0.1,s15_t2.2_a0.1_091.gff
6092,N,2.2,0.1,s15_t2.2_a0.1_092.gff
6093,N,2.2,0.1,s15_t2.2_a0.1_093.gff
6094,N,2.2,0.1,s15_t2.2_a0.1_094.gff
6095,N,2.2,0.1,s15_t2.2_a0.1_095.gff
6096,N,2.2,0.1,s15_t2.2_a0.1_096.gff
6097,N,2.2,0.1,s15_t2.2_a0.1_097.gff
6098,N,2.2,0.1,s15_t2.2_a0.1_098.gff
6099,N,2.2,0.1,s15_t2.2_a0.1_099.gff
6100,N,2.2,0.1,s15_t2.2_a0.1_100.gff
6101,N,2.2,0.2,s15_t2.2_a0.2_001.gff
6102,N,2.2,0.2,s15_t2.2_a0.2_002.gff
6103,N,2.2,0.2,s15_t2.2_a0.2_003.gff
6104,N,2.2,0.2,s15_t2.2_a0.2_004.gff
6105,N,2.2,0.2,s15_t2.2_a0.2_005.gff
6106,N,2.2,0.2,s15_t2.2_a0.2_006.gff
6107,N,2.2,0.2,s15_t2.2_a0.2_007.gff
6108,N,2.2,0.2,s15_t2.2_a0.2_008.gff
6109,N,2.2,0.2,s15_t2.2_a0.2_009.gff
6110,N,2.2,0.2,s15_t2.2_a0.2_010.gff
6111,N,2.2,0.2,s15_t2.2_a0.2_011.gff
6112,N,2.2,0.2,s15_t2.2_a0.2_012.gff
6113,N,2.2,0.2,s15_t2.2_a0.2_013.gff
6114,N,2.2,0.2,s15_t2.2_a0.2_014.gff
6115,N,2.2,0.2,s15_t2.2_a0.2_015.gff
6116,N,2.2,0.2,s15_t2.2_a0.2_016.gff
6117,N,2.2,0.2,s15_t2.2_a0.2_017.gff
6118,N,2.2,0.2,s15_t2.2_a0.2_018.gff
6119,N,2.2,0.2,s15_t2.2_a0.2_019.gff
6120,N,2.2,0.2,s15_t2.2_a0.2_020.gff
6121,N,2.2,0.2,s15_t2.2_a0.2_021.gff
6122,N,2.2,0.2,s15_t2.2_a0.2_022.gff
6123,N,2.2,0.2,s15_t2.2_a0.2_023.gff
6124,N,2.2,0.2,s15_t2.2_a0.2_024.gff
6125,N,2.2,0.2,s15_t2.2_a0.2_025.gff
6126,N,2.2,0.2,s15_t2.2_a0.2_026.gff
6127,N,2.2,0.2,s15_t2.2_a0.2_027.gff
6128,N,2.2,0.2,s15_t2.2_a0.2_028.gff
6129,N,2.2,0.2,s15_t2.2_a0.2_029.gff
6130,N,2.2,0.2,s15_t2.2_a0.2_030.gff
6131,N,2.2,0.2,s15_t2.2_a0.2_031.gff
6132,N,2.2,0.2,s15_t2.2_a0.2_032.gff
6133,N,2.2,0.2,s15_t2.2_a0.2_033.gff
6134,N,2.2,0.2,s15_t2.2_a0.2_034.gff
6135,N,2.2,0.2,s15_t2.2_a0.2_035.gff
6136,N,2.2,0.2,s15_t2.2_a0.2_036.gff
6137,N,2.2,0.2,s15_t2.2_a0.2_037.gff
6138,N,2.2,0.2,s15_t2.2_a0.2_038.gff
6139,N,2.2,0.2,s15_t2.2_a0.2_039.gff
6140,N,2.2,0.2,s15_t2.2_a0.2_040.gff
6141,N,2.2,0.2,s15_t2.2_a0.2_041.gff
6142,N,2.2,0.2,s15_t2.2_a0.2_042.gff
6143,N,2.2,0.2,s15_t2.2_a0.2_043.gff
6144,N,2.2,0.2,s15_t2.2_a0.2_044.gff
6145,N,2.2,0.2,s15_t2.2_a0.2_045.gff
6146,N,2.2,0.2,s15_t2.2_a0.2_046.gff
6147,N,2.2,0.2,s15_t2.2_a0.2_047.gff
6148,N,2.2,0.2,s15_t2.2_a0.2_048.gff
6149,N,2.2,0.2,s15_t2.2_a0.2_049.gff
6150,N,2.2,0.2,s15_t2.2_a0.2_050.gff
6151,N,2.2,0.2,s15_t2.2_a0.2_051.gff
6152,N,2.2,0.2,s15_t2.2_a0.2_052.gff
6153,N,2.2,0.2,s15_t2.2_a0.2_053.gff
6154,N,2.2,0.2,s15_t2.2_a0.2_054.gff
6155,N,2.2,0.2,s15_t2.2_a0.2_055.gff
6156,N,2.2,0.2,s15_t2.2_a0.2_056.gff
6157,N,2.2,0.2,s15_t2.2_a0.2_057.gff
6158,N,2.2,0.2,s15_t2.2_a0.2_058.gff
6159,N,2.2,0.2,s15_t2.2_a0.2_059.gff
6160,N,2.2,0.2,s15_t2.2_a0.2_060.gff
6161,N,2.2,0.2,s15_t2.2_a0.2_061.gff
6162,N,2.2,0.2,s15_t2.2_a0.2_062.gff
6163,N,2.2,0.2,s15_t2.2_a0.2_063.gff
6164,N,2.2,0.2,s15_t2.2_a0.2_064.gff
6165,N,2.2,0.2,s15_t2.2_a0.2_065.gff
6166,N,2.2,0.2,s15_t2.2_a0.2_066.gff
6167,N,2.2,0.2,s15_t2.2_a0.2_067.gff
6168,N,2.2,0.2,s15_t2.2_a0.2_068.gff
6169,N,2.2,0.2,s15_t2.2_a0.2_069.gff
6170,N,2.2,0.2,s15_t2.2_a0.2_070.gff
6171,N,2.2,0.2,s15_t2.2_a0.2_071.gff
6172,N,2.2,0.2,s15_t2.2_a0.2_072.gff
6173,N,2.2,0.2,s15_t2.2_a0.2_073.gff
6174,N,2.2,0.2,s15_t2.2_a0.2_074.gff
6175,N,2.2,0.2,s15_t2.2_a0.2_075.gff
6176,N,2.2,0.2,s15_t2.2_a0.2_076.gff
6177,N,2.2,0.2,s15_t2.2_a0.2_077.gff
6178,N,2.2,0.2,s15_t2.2_a0.2_078.gff
6179,N,2.2,0.2,s15_t2.2_a0.2_079.gff
6180,N,2.2,0.2,s15_t2.2_a0.2_080.gff
6181,N,2.2,0.2,s15_t2.2_a0.2_081.gff
6182,N,2.2,0.2,s15_t2.2_a0.2_082.gff
6183,N,2.2,0.2,s15_t2.2_a0.2_083.gff
6184,N,2.2,0.2,s15_t2.2_a0.2_084.gff
6185,N,2.2,0.2,s15_t2.2_a0.2_085.gff
6186,N,2.2,0.2,s15_t2.2_a0.2_086.gff
6187,N,2.2,0.2,s15_t2.2_a0.2_087.gff
6188,N,2.2,0.2,s15_t2.2_a0.2_088.gff
6189,N,2.2,0.2,s15_t2.2_a0.2_089.gff
6190,N,2.2,0.2,s15_t2.2_a0.2_090.gff
6191,N,2.2,0.2,s15_t2.2_a0.2_091.gff
6192,N,2.2,0.2,s15_t2.2_a0.2_092.gff
6193,N,2.2,0.2,s15_t2.2_a0.2_093.gff
6194,N,2.2,0.2,s15_t2.2_a0.2_094.gff
6195,N,2.2,0.2,s15_t2.2_a0.2_095.gff
6196,N,2.2,0.2,s15_t2.2_a0.2_096.gff
6197,N,2.2,0.2,s15_t2.2_a0.2_097.gff
6198,N,2.2,0.2,s15_t2.2_a0.2_098.gff
6199,N,2.2,0.2,s15_t2.2_a0.2_099.gff
6200,N,2.2,0.2,s15_t2.2_a0.2_100.gff
6201,N,2.2,0.3,s15_t2.2_a0.3_001.gff
6202,N,2.2,0.3,s15_t2.2_a0.3_002.gff
6203,N,2.2,0.3,s15_t2.2_a0.3_003.gff
6204,N,2.2,0.3,s15_t2.2_a0.3_004.gff
6205,N,2.2,0.3,s15_t2.2_a0.3_005.gff
6206,N,2.2,0.3,s15_t2.2_a0.3_006.gff
6207,N,2.2,0.3,s15_t2.2_a0.3_007.gff
6208,N,2.2,0.3,s15_t2.2_a0.3_008.gff
6209,N,2.2,0.3,s15_t2.2_a0.3_009.gff
6210,N,2.2,0.3,s15_t2.2_a0.3_010.gff
6211,N,2.2,0.3,s15_t2.2_a0.3_011.gff
6212,N,2.2,0.3,s15_t2.2_a0.3_012.gff
6213,N,2.2,0.3,s15_t2.2_a0.3_013.gff
6214,N,2.2,0.3,s15_t2.2_a0.3_014.gff
6215,N,2.2,0.3,s15_t2.2_a0.3_015.gff
6216,N,2.2,0.3,s15_t2.2_a0.3_016.gff
6217,N,2.2,0.3,s15_t2.2_a0.3_017.gff
6218,N,2.2,0.3,s15_t2.2_a0.3_018.gff
6219,N,2.2,0.3,s15_t2.2_a0.3_019.gff
6220,N,2.2,0.3,s15_t2.2_a0.3_020.gff
6221,N,2.2,0.3,s15_t2.2_a0.3_021.gff
6222,N,2.2,0.3,s15_t2.2_a0.3_022.gff
6223,N,2.2,0.3,s15_t2.2_a0.3_023.gff
6224,N,2.2,0.3,s15_t2.2_a0.3_024.gff
6225,N,2.2,0.3,s15_t2.2_a0.3_025.gff
6226,N,2.2,0.3,s15_t2.2_a0.3_026.gff
6227,N,2.2,0.3,s15_t2.2_a0.3_027.gff
6228,N,2.2,0.3,s15_t2.2_a0.3_028.gff
6229,N,2.2,0.3,s15_t2.2_a0.3_029.gff
6230,N,2.2,0.3,s15_t2.2_a0.3_030.gff
6231,N,2.2,0.3,s15_t2.2_a0.3_031.gff
6232,N,2.2,0.3,s15_t2.2_a0.3_032.gff
6233,N,2.2,0.3,s15_t2.2_a0.3_033.gff
6234,N,2.2,0.3,s15_t2.2_a0.3_034.gff
6235,N,2.2,0.3,s15_t2.2_a0.3_035.gff
6236,N,2.2,0.3,s15_t2.2_a0.3_036.gff
6237,N,2.2,0.3,s15_t2.2_a0.3_037.gff
6238,N,2.2,0.3,s15_t2.2_a0.3_038.gff
6239,N,2.2,0.3,s15_t2.2_a0.3_039.gff
6240,N,2.2,0.3,s15_t2.2_a0.3_040.gff
6241,N,2.2,0.3,s15_t2.2_a0.3_041.gff
6242,N,2.2,0.3,s15_t2.2_a0.3_042.gff
6243,N,2.2,0.3,s15_t2.2_a0.3_043.gff
6244,N,2.2,0.3,s15_t2.2_a0.3_044.gff
6245,N,2.2,0.3,s15_t2.2_a0.3_045.gff
6246,N,2.2,0.3,s15_t2.2_a0.3_046.gff
6247,N,2.2,0.3,s15_t2.2_a0.3_047.gff
6248,N,2.2,0.3,s15_t2.2_a0.3_048.gff
6249,N,2.2,0.3,s15_t2.2_a0.3_049.gff
6250,N,2.2,0.3,s15_t2.2_a0.3_050.gff
6251,N,2.2,0.3,s15_t2.2_a0.3_051.gff
6252,N,2.2,0.3,s15_t2.2_a0.3_052.gff
6253,N,2.2,0.3,s15_t2.2_a0.3_053.gff
6254,N,2.2,0.3,s15_t2.2_a0.3_054.gff
6255,N,2.2,0.3,s15_t2.2_a0.3_055.gff
6256,N,2.2,0.3,s15_t2.2_a0.3_056.gff
6257,N,2.2,0.3,s15_t2.2_a0.3_057.gff
6258,N,2.2,0.3,s15_t2.2_a0.3_058.gff
6259,N,2.2,0.3,s15_t2.2_a0.3_059.gff
6260,N,2.2,0.3,s15_t2.2_a0.3_060.gff
6261,N,2.2,0.3,s15_t2.2_a0.3_061.gff
6262,N,2.2,0.3,s15_t2.2_a0.3_062.gff
6263,N,2.2,0.3,s15_t2.2_a0.3_063.gff
6264,N,2.2,0.3,s15_t2.2_a0.3_064.gff
6265,N,2.2,0.3,s15_t2.2_a0.3_065.gff
6266,N,2.2,0.3,s15_t2.2_a0.3_066.gff
6267,N,2.2,0.3,s15_t2.2_a0.3_067.gff
6268,N,2.2,0.3,s15_t2.2_a0.3_068.gff
6269,N,2.2,0.3,s15_t2.2_a0.3_069.gff
6270,N,2.2,0.3,s15_t2.2_a0.3_070.gff
6271,N,2.2,0.3,s15_t2.2_a0.3_071.gff
6272,N,2.2,0.3,s15_t2.2_a0.3_072.gff
6273,N,2.2,0.3,s15_t2.2_a0.3_073.gff
6274,N,2.2,0.3,s15_t2.2_a0.3_074.gff
6275,N,2.2,0.3,s15_t2.2_a0.3_075.gff
6276,N,2.2,0.3,s15_t2.2_a0.3_076.gff
6277,N,2.2,0.3,s15_t2.2_a0.3_077.gff
6278,N,2.2,0.3,s15_t2.2_a0.3_078.gff
6279,N,2.2,0.3,s15_t2.2_a0.3_079.gff
6280,N,2.2,0.3,s15_t2.2_a0.3_080.gff
6281,N,2.2,0.3,s15_t2.2_a0.3_081.gff
6282,N,2.2,0.3,s15_t2.2_a0.3_082.gff
6283,N,2.2,0.3,s15_t2.2_a0.3_083.gff
6284,N,2.2,0.3,s15_t2.2_a0.3_084.gff
6285,N,2.2,0.3,s15_t2.2_a0.3_085.gff
6286,N,2.2,0.3,s15_t2.2_a0.3_086.gff
6287,N,2.2,0.3,s15_t2.2_a0.3_087.gff
6288,N,2.2,0.3,s15_t2.2_a0.3_088.gff
6289,N,2.2,0.3,s15_t2.2_a0.3_089.gff
6290,N,2.2,0.3,s15_t2.2_a0.3_090.gff
6291,N,2.2,0.3,s15_t2.2_a0.3_091.gff
6292,N,2.2,0.3,s15_t2.2_a0.3_092.gff
6293,N,2.2,0.3,s15_t2.2_a0.3_093.gff
6294,N,2.2,0.3,s15_t2.2_a0.3_094.gff
6295,N,2.2,0.3,s15_t2.2_a0.3_095.gff
6296,N,2.2,0.3,s15_t2.2_a0.3_096.gff
6297,N,2.2,0.3,s15_t2.2_a0.3_097.gff
6298,N,2.2,0.3,s15_t2.2_a0.3_098.gff
6299,N,2.2,0.3,s15_t2.2_a0.3_099.gff
6300,N,2.2,0.3,s15_t2.2_a0.3_100.gff
6301,N,2.2,0.4,s15_t2.2_a0.4_001.gff
6302,N,2.2,0.4,s15_t2.2_a0.4_002.gff
6303,N,2.2,0.4,s15_t2.2_a0.4_003.gff
6304,N,2.2,0.4,s15_t2.2_a0.4_004.gff
6305,N,2.2,0.4,s15_t2.2_a0.4_005.gff
6306,N,2.2,0.4,s15_t2.2_a0.4_006.gff
6307,N,2.2,0.4,s15_t2.2_a0.4_007.gff
6308,N,2.2,0.4,s15_t2.2_a0.4_008.gff
6309,N,2.2,0.4,s15_t2.2_a0.4_009.gff
6310,N,2.2,0.4,s15_t2.2_a0.4_010.gff
6311,N,2.2,0.4,s15_t2.2_a0.4_011.gff
6312,N,2.2,0.4,s15_t2.2_a0.4_012.gff
6313,N,2.2,0.4,s15_t2.2_a0.4_013.gff
6314,N,2.2,0.4,s15_t2.2_a0.4_014.gff
6315,N,2.2,0.4,s15_t2.2_a0.4_015.gff
6316,N,2.2,0.4,s15_t2.2_a0.4_016.gff
6317,N,2.2,0.4,s15_t2.2_a0.4_017.gff
6318,N,2.2,0.4,s15_t2.2_a0.4_018.gff
6319,N,2.2,0.4,s15_t2.2_a0.4_019.gff
6320,N,2.2,0.4,s15_t2.2_a0.4_020.gff
6321,N,2.2,0.4,s15_t2.2_a0.4_021.gff
6322,N,2.2,0.4,s15_t2.2_a0.4_022.gff
6323,N,2.2,0.4,s15_t2.2_a0.4_023.gff
6324,N,2.2,0.4,s15_t2.2_a0.4_024.gff
6325,N,2.2,0.4,s15_t2.2_a0.4_025.gff
6326,N,2.2,0.4,s15_t2.2_a0.4_026.gff
6327,N,2.2,0.4,s15_t2.2_a0.4_027.gff
6328,N,2.2,0.4,s15_t2.2_a0.4_028.gff
6329,N,2.2,0.4,s15_t2.2_a0.4_029.gff
6330,N,2.2,0.4,s15_t2.2_a0.4_030.gff
6331,N,2.2,0.4,s15_t2.2_a0.4_031.gff
6332,N,2.2,0.4,s15_t2.2_a0.4_032.gff
6333,N,2.2,0.4,s15_t2.2_a0.4_033.gff
6334,N,2.2,0.4,s15_t2.2_a0.4_034.gff
6335,N,2.2,0.4,s15_t2.2_a0.4_035.gff
6336,N,2.2,0.4,s15_t2.2_a0.4_036.gff
6337,N,2.2,0.4,s15_t2.2_a0.4_037.gff
6338,N,2.2,0.4,s15_t2.2_a0.4_038.gff
6339,N,2.2,0.4,s15_t2.2_a0.4_039.gff
6340,N,2.2,0.4,s15_t2.2_a0.4_040.gff
6341,N,2.2,0.4,s15_t2.2_a0.4_041.gff
6342,N,2.2,0.4,s15_t2.2_a0.4_042.gff
6343,N,2.2,0.4,s15_t2.2_a0.4_043.gff
6344,N,2.2,0.4,s15_t2.2_a0.4_044.gff
6345,N,2.2,0.4,s15_t2.2_a0.4_045.gff
6346,N,2.2,0.4,s15_t2.2_a0.4_046.gff
6347,N,2.2,0.4,s15_t2.2_a0.4_047.gff
6348,N,2.2,0.4,s15_t2.2_a0.4_048.gff
6349,N,2.2,0.4,s15_t2.2_a0.4_049.gff
6350,N,2.2,0.4,s15_t2.2_a0.4_050.gff
6351,N,2.2,0.4,s15_t2.2_a0.4_051.gff
6352,N,2.2,0.4,s15_t2.2_a0.4_052.gff
6353,N,2.2,0.4,s15_t2.2_a0.4_053.gff
6354,N,2.2,0.4,s15_t2.2_a0.4_054.gff
6355,N,2.2,0.4,s15_t2.2_a0.4_055.gff
6356,N,2.2,0.4,s15_t2.2_a0.4_056.gff
6357,N,2.2,0.4,s15_t2.2_a0.4_057.gff
6358,N,2.2,0.4,s15_t2.2_a0.4_058.gff
6359,N,2.2,0.4,s15_t2.2_a0.4_059.gff
6360,N,2.2,0.4,s15_t2.2_a0.4_060.gff
6361,N,2.2,0.4,s15_t2.2_a0.4_061.gff
6362,N,2.2,0.4,s15_t2.2_a0.4_062.gff
6363,N,2.2,0.4,s15_t2.2_a0.4_063.gff
6364,N,2.2,0.4,s15_t2.2_a0.4_064.gff
6365,N,2.2,0.4,s15_t2.2_a0.4_065.gff
6366,N,2.2,0.4,s15_t2.2_a0.4_066.gff
6367,N,2.2,0.4,s15_t2.2_a0.4_067.gff
6368,N,2.2,0.4,s15_t2.2_a0.4_068.gff
6369,N,2.2,0.4,s15_t2.2_a0.4_069.gff
6370,N,2.2,0.4,s15_t2.2_a0.4_070.gff
6371,N,2.2,0.4,s15_t2.2_a0.4_071.gff
6372,N,2.2,0.4,s15_t2.2_a0.4_072.gff
6373,N,2.2,0.4,s15_t2.2_a0.4_073.gff
6374,N,2.2,0.4,s15_t2.2_a0.4_074.gff
6375,N,2.2,0.4,s15_t2.2_a0.4_075.gff
6376,N,2.2,0.4,s15_t2.2_a0.4_076.gff
6377,N,2.2,0.4,s15_t2.2_a0.4_077.gff
6378,N,2.2,0.4,s15_t2.2_a0.4_078.gff
6379,N,2.2,0.4,s15_t2.2_a0.4_079.gff
6380,N,2.2,0.4,s15_t2.2_a0.4_080.gff
6381,N,2.2,0.4,s15_t2.2_a0.4_081.gff
6382,N,2.2,0.4,s15_t2.2_a0.4_082.gff
6383,N,2.2,0.4,s15_t2.2_a0.4_083.gff
6384,N,2.2,0.4,s15_t2.2_a0.4_084.gff
6385,N,2.2,0.4,s15_t2.2_a0.4_085.gff
6386,N,2.2,0.4,s15_t2.2_a0.4_086.gff
6387,N,2.2,0.4,s15_t2.2_a0.4_087.gff
6388,N,2.2,0.4,s15_t2.2_a0.4_088.gff
6389,N,2.2,0.4,s15_t2.2_a0.4_089.gff
6390,N,2.2,0.4,s15_t2.2_a0.4_090.gff
6391,N,2.2,0.4,s15_t2.2_a0.4_091.gff
6392,N,2.2,0.4,s15_t2.2_a0.4_092.gff
6393,N,2.2,0.4,s15_t2.2_a0.4_093.gff
6394,N,2.2,0.4,s15_t2.2_a0.4_094.gff
6395,N,2.2,0.4,s15_t2.2_a0.4_095.gff
6396,N,2.2,0.4,s15_t2.2_a0.4_096.gff
6397,N,2.2,0.4,s15_t2.2_a0.4_097.gff
6398,N,2.2,0.4,s15_t2.2_a0.4_098.gff
6399,N,2.2,0.4,s15_t2.2_a0.4_099.gff
6400,N,2.2,0.4,s15_t2.2_a0.4_100.gff
6401,N,2.2,0.5,s15_t2.2_a0.5_001.gff
6402,N,2.2,0.5,s15_t2.2_a0.5_002.gff
6403,N,2.2,0.5,s15_t2.2_a0.5_003.gff
6404,N,2.2,0.5,s15_t2.2_a0.5_004.gff
6405,N,2.2,0.5,s15_t2.2_a0.5_005.gff
6406,N,2.2,0.5,s15_t2.2_a0.5_006.gff
6407,N,2.2,0.5,s15_t2.2_a0.5_007.gff
6408,N,2.2,0.5,s15_t2.2_a0.5_008.gff
6409,N,2.2,0.5,s15_t2.2_a0.5_009.gff
6410,N,2.2,0.5,s15_t2.2_a0.5_010.gff
6411,N,2.2,0.5,s15_t2.2_a0.5_011.gff
6412,N,2.2,0.5,s15_t2.2_a0.5_012.gff
6413,N,2.2,0.5,s15_t2.2_a0.5_013.gff
6414,N,2.2,0.5,s15_t2.2_a0.5_014.gff
6415,N,2.2,0.5,s15_t2.2_a0.5_015.gff
6416,N,2.2,0.5,s15_t2.2_a0.5_016.gff
6417,N,2.2,0.5,s15_t2.2_a0.5_017.gff
6418,N,2.2,0.5,s15_t2.2_a0.5_018.gff
6419,N,2.2,0.5,s15_t2.2_a0.5_019.gff
6420,N,2.2,0.5,s15_t2.2_a0.5_020.gff
6421,N,2.2,0.5,s15_t2.2_a0.5_021.gff
6422,N,2.2,0.5,s15_t2.2_a0.5_022.gff
6423,N,2.2,0.5,s15_t2.2_a0.5_023.gff
6424,N,2.2,0.5,s15_t2.2_a0.5_024.gff
6425,N,2.2,0.5,s15_t2.2_a0.5_025.gff
6426,N,2.2,0.5,s15_t2.2_a0.5_026.gff
6427,N,2.2,0.5,s15_t2.2_a0.5_027.gff
6428,N,2.2,0.5,s15_t2.2_a0.5_028.gff
6429,N,2.2,0.5,s15_t2.2_a0.5_029.gff
6430,N,2.2,0.5,s15_t2.2_a0.5_030.gff
6431,N,2.2,0.5,s15_t2.2_a0.5_031.gff
6432,N,2.2,0.5,s15_t2.2_a0.5_032.gff
6433,N,2.2,0.5,s15_t2.2_a0.5_033.gff
6434,N,2.2,0.5,s15_t2.2_a0.5_034.gff
6435,N,2.2,0.5,s15_t2.2_a0.5_035.gff
6436,N,2.2,0.5,s15_t2.2_a0.5_036.gff
6437,N,2.2,0.5,s15_t2.2_a0.5_037.gff
6438,N,2.2,0.5,s15_t2.2_a0.5_038.gff
6439,N,2.2,0.5,s15_t2.2_a0.5_039.gff
6440,N,2.2,0.5,s15_t2.2_a0.5_040.gff
6441,N,2.2,0.5,s15_t2.2_a0.5_041.gff
6442,N,2.2,0.5,s15_t2.2_a0.5_042.gff
6443,N,2.2,0.5,s15_t2.2_a0.5_043.gff
6444,N,2.2,0.5,s15_t2.2_a0.5_044.gff
6445,N,2.2,0.5,s15_t2.2_a0.5_045.gff
6446,N,2.2,0.5,s15_t2.2_a0.5_046.gff
6447,N,2.2,0.5,s15_t2.2_a0.5_047.gff
6448,N,2.2,0.5,s15_t2.2_a0.5_048.gff
6449,N,2.2,0.5,s15_t2.2_a0.5_049.gff
6450,N,2.2,0.5,s15_t2.2_a0.5_050.gff
6451,N,2.2,0.5,s15_t2.2_a0.5_051.gff
6452,N,2.2,0.5,s15_t2.2_a0.5_052.gff
6453,N,2.2,0.5,s15_t2.2_a0.5_053.gff
6454,N,2.2,0.5,s15_t2.2_a0.5_054.gff
6455,N,2.2,0.5,s15_t2.2_a0.5_055.gff
6456,N,2.2,0.5,s15_t2.2_a0.5_056.gff
6457,N,2.2,0.5,s15_t2.2_a0.5_057.gff
6458,N,2.2,0.5,s15_t2.2_a0.5_058.gff
6459,N,2.2,0.5,s15_t2.2_a0.5_059.gff
